po_id,date_id,store_id,supplier_id,product_id,employee_id,po_number,po_status,quantity_ordered,unit_cost,total_cost,expected_delivery_date,actual_delivery_date,is_emergency_order,lead_time_days,shipping_cost
3160,229,15,71,638,455,PO-RyDdsf-24159528,Partially Delivered,93,101.57,9446.01,2024-08-17,2024-08-22,False,1,471.09
3161,290,12,63,386,95,PO-oarriq-16746720,In Transit,196,215.58,42253.68,2024-10-26,,False,10,58.59
3162,302,20,12,397,77,PO-CBrYMv-40934808,Delivered,163,48.11,7841.93,2024-11-03,2024-11-03,False,6,465.0
3163,78,10,8,854,421,PO-tnALpG-58814678,In Transit,87,87.82,7640.34,2024-04-06,,False,19,279.47
3164,294,48,45,702,48,PO-ePfdEx-48479958,Partially Delivered,149,212.96,31731.04,2024-10-30,2024-11-04,False,10,227.31
3165,207,11,96,574,11,PO-HAUEnp-20636280,Ordered,121,70.24,8499.04,2024-08-03,,False,9,129.68
3166,298,2,1,645,121,PO-ZYHjBx-46778307,In Transit,141,47.99,6766.59,2024-11-05,,False,12,368.22
3167,110,1,65,526,1,PO-YTOkUN-87441929,Canceled,169,248.48,41993.12,2024-04-29,,False,10,131.76
3168,135,47,70,123,47,PO-feZqOM-76811989,In Transit,132,24.95,3293.4,2024-05-18,,True,4,471.16
3169,307,29,38,651,29,PO-iQLYFG-02742528,Ordered,33,106.75,3522.75,2024-11-24,,False,22,372.51
3170,126,16,100,876,470,PO-JwOhFR-26300351,Partially Delivered,101,105.06,10611.06,2024-05-30,2024-05-31,False,25,117.52
3171,143,18,48,87,92,PO-VRJDQP-50498307,Delivered,51,192.78,9831.78,2024-06-02,2024-06-04,True,11,194.34
3172,267,1,49,910,1,PO-FQqoKT-41183965,Partially Delivered,179,205.67,36814.93,2024-10-02,2024-10-04,False,9,495.64
3173,43,28,39,154,99,PO-iotAtw-89374566,Partially Delivered,144,157.01,22609.44,2024-02-21,2024-02-19,True,9,93.97
3174,88,19,95,204,299,PO-KzakjO-17316431,Partially Delivered,131,135.47,17746.57,2024-04-17,2024-04-18,False,20,69.46
3175,270,14,31,121,14,PO-sBdAbg-67276611,Ordered,98,122.74,12028.52,2024-10-07,,True,11,88.75
3176,265,9,3,417,202,PO-xUniDm-02359284,In Transit,110,198.52,21837.2,2024-10-05,,False,14,301.01
3177,64,27,19,201,354,PO-htcjOy-39876116,Ordered,130,150.32,19541.6,2024-03-26,,False,22,365.79
3178,161,17,34,1000,17,PO-NDZSLE-63976716,Delivered,182,209.16,38067.12,2024-07-05,2024-07-04,False,26,52.91
3179,74,34,61,194,266,PO-fUgzCS-90964624,Delivered,171,12.4,2120.4,2024-03-26,2024-03-24,False,12,450.19
3180,276,34,6,529,172,PO-emZPWG-92035727,In Transit,117,251.42,29416.14,2024-10-10,,True,8,240.98
3181,32,9,8,423,202,PO-blOeFu-42595448,In Transit,123,187.56,23069.88,2024-02-20,,False,19,416.11
3182,261,40,20,471,40,PO-TUiRxx-72980913,Ordered,144,76.64,11036.16,2024-09-25,,False,8,388.77
3183,115,27,19,178,354,PO-PpJguo-73993362,Partially Delivered,45,83.44,3754.8,2024-05-16,2024-05-15,False,22,259.12
3184,133,30,11,450,30,PO-FAoSxp-83207892,Delivered,67,147.0,9849.0,2024-05-18,2024-05-21,False,6,490.47
3185,142,20,12,397,356,PO-zSXziY-30189982,Ordered,194,52.99,10280.06,2024-05-24,,True,3,588.58
3186,116,46,61,828,439,PO-ANQRZW-16936590,Canceled,93,35.04,3258.72,2024-05-07,,False,12,124.57
3187,85,18,37,184,126,PO-iqNIjP-47188613,In Transit,23,91.15,2096.45,2024-04-04,,False,10,123.04
3188,226,17,56,137,17,PO-aVSXvq-56921744,Canceled,163,214.81,35014.03,2024-08-29,,False,16,242.47
3189,67,15,54,111,455,PO-MHgaZV-41777216,Canceled,62,291.03,18043.86,2024-03-20,,False,13,234.94
3190,131,25,24,805,275,PO-dPFlEu-51386441,Delivered,105,94.24,9895.2,2024-05-15,2024-05-20,False,5,410.79
3191,111,9,64,469,137,PO-ePYPSk-08262815,Canceled,60,108.98,6538.8,2024-05-13,,False,23,65.02
3192,294,8,19,821,360,PO-wHQtEI-67709399,Ordered,140,78.87,11041.8,2024-11-11,,False,22,239.5
3193,104,26,61,577,389,PO-ccGMnY-61249352,Partially Delivered,117,162.19,18976.23,2024-04-25,2024-04-28,False,12,486.24
3194,332,22,67,604,235,PO-teJFnv-67346122,In Transit,140,52.49,7348.6,2024-12-24,,False,27,392.2
3195,37,18,74,818,92,PO-pfFtkL-47061698,Partially Delivered,42,43.22,1815.24,2024-02-28,2024-03-04,False,22,369.68
3196,144,3,32,796,270,PO-FFOgUm-91366276,Delivered,101,55.72,5627.72,2024-05-23,2024-05-28,True,0,650.18
3197,106,47,9,951,327,PO-vOsyuF-22515755,In Transit,150,315.21,47281.5,2024-05-07,,False,22,131.22
3198,303,47,1,983,327,PO-ltyZUa-57700485,Delivered,116,240.09,27850.44,2024-11-10,2024-11-13,False,12,158.76
3199,73,47,74,818,327,PO-PbEbqJ-96551665,Delivered,18,36.63,659.34,2024-04-04,2024-04-08,False,22,123.35
3200,237,45,48,842,255,PO-qIOIXr-91499324,Partially Delivered,185,269.02,49768.7,2024-09-16,2024-09-15,False,23,57.12
3201,119,26,74,583,26,PO-Yjtuda-80000796,Delivered,122,229.25,27968.5,2024-05-20,2024-05-25,False,22,218.86
3202,27,35,35,228,35,PO-qrdhsI-94649453,Ordered,126,215.16,27110.16,2024-02-11,,False,15,211.55
3203,364,1,99,994,1,PO-vXQkJR-79870665,Partially Delivered,16,276.99,4431.84,2025-01-22,2025-01-20,False,24,369.89
3204,341,16,96,574,470,PO-XvEWeX-52727832,Canceled,121,64.3,7780.3,2024-12-15,,False,9,448.5
3205,256,16,64,413,16,PO-eCoLmf-53150948,Canceled,112,165.02,18482.24,2024-10-05,,False,23,385.15
3206,159,15,88,190,455,PO-TTMujO-21090304,Ordered,15,220.65,3309.75,2024-06-11,,True,4,251.69
3207,81,42,36,208,435,PO-HtzweY-08615257,Ordered,110,159.99,17598.9,2024-04-19,,False,29,147.05
3208,95,5,23,538,125,PO-jynYDm-10526689,Delivered,121,205.26,24836.46,2024-04-23,2024-04-23,False,19,288.11
3209,328,37,35,325,368,PO-yldemZ-70440926,Partially Delivered,107,48.44,5183.08,2024-12-08,2024-12-12,False,15,149.12
3210,230,19,50,537,211,PO-tuqvQP-59074585,Ordered,53,231.0,12243.0,2024-09-01,,False,15,132.59
3211,358,41,75,465,458,PO-USkkBD-48818524,Partially Delivered,66,103.36,6821.76,2025-01-17,2025-01-20,False,25,125.4
3212,39,22,51,863,407,PO-QfCpgT-12603692,Canceled,139,246.69,34289.91,2024-03-07,,False,28,417.27
3213,276,16,44,509,258,PO-dGSZto-92215383,Partially Delivered,104,299.79,31178.16,2024-10-21,2024-10-25,False,19,65.12
3214,260,12,12,397,12,PO-gEqUQc-18010528,Ordered,21,53.82,1130.22,2024-09-22,,False,6,303.72
3215,45,34,93,502,34,PO-wYhLbj-25155461,Delivered,132,105.83,13969.56,2024-02-24,2024-02-22,True,10,641.44
3216,232,44,53,512,350,PO-dCdLAy-43337507,Delivered,65,97.36,6328.4,2024-08-22,2024-08-27,True,3,311.96
3217,163,13,58,457,13,PO-njIGOk-12237042,In Transit,121,124.56,15071.76,2024-06-19,,False,8,257.53
3218,200,22,59,782,235,PO-pdjlse-73400584,Partially Delivered,16,200.56,3208.96,2024-07-24,2024-07-23,True,6,576.28
3219,199,44,59,298,350,PO-OemAYu-68786249,Delivered,68,25.19,1712.92,2024-07-30,2024-08-01,False,13,221.96
3220,280,28,78,898,103,PO-vELMFD-26052843,Partially Delivered,101,223.33,22556.33,2024-11-05,2024-11-06,False,30,175.76
3221,345,19,33,758,456,PO-fTlzhX-16185272,Canceled,49,97.49,4777.01,2025-01-08,,False,29,139.4
3222,259,10,73,393,10,PO-Iqimxu-91322669,Delivered,128,95.79,12261.12,2024-10-13,2024-10-11,False,28,385.76
3223,32,35,69,693,208,PO-yffFqE-47714989,Delivered,68,123.61,8405.48,2024-02-14,2024-02-18,False,13,301.52
3224,321,29,63,313,261,PO-yDXDpp-46657159,Partially Delivered,86,177.28,15246.08,2024-11-26,2024-11-25,False,10,339.58
3225,67,47,26,749,117,PO-ocEIJP-62958712,Canceled,33,45.67,1507.11,2024-03-22,,False,15,248.84
3226,331,29,73,344,261,PO-fJJoBw-90808066,In Transit,179,52.47,9392.13,2024-12-24,,False,28,126.77
3227,325,45,7,659,45,PO-JMnyAo-16084242,Delivered,108,9.28,1002.24,2024-12-04,2024-12-08,False,14,373.08
3228,9,39,23,495,39,PO-GtfMui-76926737,Ordered,76,67.47,5127.72,2024-01-28,,False,19,276.55
3229,295,49,80,601,483,PO-eDnhGg-17035435,Ordered,23,186.17,4281.91,2024-11-14,,False,24,295.72
3230,236,26,95,266,26,PO-zDuiFt-17504749,In Transit,117,17.6,2059.2,2024-09-12,,False,20,69.31
3231,108,48,87,143,156,PO-oCdPxS-21462633,Delivered,185,158.86,29389.1,2024-05-13,2024-05-15,False,26,260.17
3232,157,4,85,292,198,PO-MXlJje-41650856,Ordered,135,175.01,23626.35,2024-06-15,,False,10,175.62
3233,19,27,35,228,354,PO-KeZtYE-99335488,In Transit,29,279.28,8099.12,2024-02-03,,False,15,348.61
3234,287,7,58,825,191,PO-wwchJh-14936122,Ordered,16,215.17,3442.72,2024-10-21,,False,8,338.69
3235,87,18,22,589,18,PO-cJNtIT-38094787,Delivered,144,105.98,15261.12,2024-04-26,2024-04-27,False,30,470.95
3236,64,43,25,545,59,PO-PPMjrV-55740550,In Transit,122,198.42,24207.24,2024-03-12,,False,8,210.5
3237,334,14,49,731,14,PO-PEYpDX-40715466,Canceled,10,171.03,1710.3,2024-12-08,,False,9,155.22
3238,270,49,35,616,49,PO-rMjRYh-74597541,Canceled,153,130.61,19983.33,2024-10-11,,False,15,329.74
3239,166,12,96,70,12,PO-euALvT-20670695,Ordered,15,110.84,1662.6,2024-06-23,,False,9,209.19
3240,257,15,68,487,420,PO-vfwBFW-84595451,In Transit,94,171.86,16154.84,2024-10-05,,False,22,339.51
3241,29,45,59,560,255,PO-OIMqgZ-59892238,Delivered,35,224.61,7861.35,2024-02-11,2024-02-11,False,13,158.78
3242,123,16,89,647,258,PO-mTZGgZ-06410090,Partially Delivered,140,219.59,30742.6,2024-05-22,2024-05-21,False,20,133.47
3243,271,10,66,547,10,PO-ZpCOaO-99095858,Delivered,199,249.63,49676.37,2024-09-28,2024-09-28,False,1,205.11
3244,347,16,42,862,349,PO-nZTECO-34486631,Canceled,43,60.7,2610.1,2024-12-19,,True,7,668.55
3245,301,4,81,78,273,PO-zWzEnM-93486663,Canceled,30,19.28,578.4,2024-11-12,,False,16,262.89
3246,151,46,28,459,183,PO-FFIEyg-42498518,In Transit,25,208.31,5207.75,2024-06-08,,False,9,205.47
3247,248,36,17,584,189,PO-ZNlXjr-48174120,Delivered,156,269.8,42088.8,2024-09-17,2024-09-16,False,13,364.15
3248,198,19,83,663,211,PO-OChjtI-05807541,Partially Delivered,185,247.61,45807.85,2024-08-14,2024-08-19,False,29,313.21
3249,110,36,90,301,386,PO-ewEZtb-53294375,Partially Delivered,131,15.27,2000.37,2024-05-15,2024-05-13,False,26,469.86
3250,70,37,78,750,162,PO-uQKuWQ-54182918,Delivered,136,226.61,30818.96,2024-04-09,2024-04-09,False,30,455.68
3251,208,17,96,554,81,PO-IQAwVG-79482143,Delivered,63,93.57,5894.91,2024-08-04,2024-08-04,False,9,103.88
3252,197,39,69,693,187,PO-fKNjna-09036423,Canceled,91,134.01,12194.91,2024-07-28,,False,13,163.53
3253,355,40,46,819,40,PO-JwQJQE-46170841,In Transit,155,46.58,7219.9,2025-01-10,,False,21,290.98
3254,96,14,12,837,14,PO-bOgYxH-36283248,Partially Delivered,87,124.14,10800.18,2024-04-11,2024-04-11,False,6,282.36
3255,361,27,74,893,354,PO-hSLNwp-86320600,Canceled,152,237.34,36075.68,2025-01-17,,False,22,333.32
3256,99,21,98,176,397,PO-SWVgKm-92836499,Partially Delivered,37,266.37,9855.69,2024-04-20,2024-04-20,True,12,505.08
3257,21,41,49,475,41,PO-ZDIuKk-16024987,Ordered,181,63.1,11421.1,2024-01-25,,True,4,155.49
3258,71,50,32,796,486,PO-BFtNYd-12938013,In Transit,55,62.78,3452.9,2024-03-12,,False,1,487.99
3259,225,4,17,752,273,PO-nsGKuE-71665054,In Transit,50,25.76,1288.0,2024-08-25,,False,13,325.8
3260,297,32,25,565,153,PO-JOkxGB-40925664,Delivered,81,77.23,6255.63,2024-10-31,2024-11-05,False,8,391.76
3261,177,46,37,660,46,PO-WvaNah-25449630,Ordered,153,79.46,12157.38,2024-07-05,,False,10,366.2
3262,312,30,10,627,114,PO-roOlep-87539098,Canceled,181,256.69,46460.89,2024-11-20,,True,13,283.25
3263,278,33,4,567,33,PO-GARZDh-54202186,Ordered,190,200.19,38036.1,2024-10-09,,False,5,451.24
3264,320,6,37,90,6,PO-jkuIWR-81526885,Canceled,80,31.8,2544.0,2024-11-25,,False,10,256.82
3265,190,25,13,637,25,PO-arRDgi-79738991,Ordered,22,217.36,4781.92,2024-07-14,,False,6,152.68
3266,133,39,18,579,98,PO-fdpJui-61165430,Ordered,185,19.7,3644.5,2024-06-01,,False,20,230.73
3267,308,14,5,13,14,PO-DcVLIh-41658418,Canceled,31,36.48,1130.88,2024-11-11,,False,8,227.56
3268,131,28,76,884,28,PO-cPsCjB-39938771,Ordered,112,174.46,19539.52,2024-06-03,,False,24,80.05
3269,26,6,47,431,6,PO-JwKGZQ-77489428,Canceled,82,160.91,13194.62,2024-02-09,,False,14,140.92
3270,316,3,25,275,270,PO-foGmwG-97596061,Partially Delivered,88,12.93,1137.84,2024-11-19,2024-11-19,False,8,318.92
3271,23,9,39,329,246,PO-mmSndt-97674997,Partially Delivered,112,156.09,17482.08,2024-02-10,2024-02-09,False,18,154.94
3272,42,47,6,741,260,PO-bzRdpM-44400552,Canceled,129,44.91,5793.39,2024-02-28,,False,17,205.88
3273,167,14,42,67,14,PO-iuSQPv-88716376,Ordered,29,30.44,882.76,2024-06-30,,False,15,53.07
3274,351,20,17,496,447,PO-SZXZSg-40652338,Delivered,101,192.29,19421.29,2024-12-22,2024-12-21,True,6,383.63
3275,38,46,21,703,183,PO-MfUxkH-35990119,Canceled,151,293.19,44271.69,2024-02-23,,False,16,263.54
3276,253,32,67,845,428,PO-nWJxmq-67729906,In Transit,76,20.88,1586.88,2024-09-22,,True,13,490.93
3277,51,47,100,411,224,PO-sbdwQl-18184711,Partially Delivered,161,155.07,24966.27,2024-03-16,2024-03-18,False,25,170.74
3278,279,24,84,148,170,PO-XTrTyo-65539074,Canceled,54,97.84,5283.36,2024-11-03,,False,29,100.78
3279,97,36,35,228,189,PO-JhJmvl-53484953,Delivered,173,260.75,45109.75,2024-04-21,2024-04-24,False,15,307.27
3280,91,11,48,291,85,PO-bWLZuV-37424999,In Transit,57,58.39,3328.23,2024-04-11,,True,11,209.54
3281,120,33,13,350,33,PO-VEYGvQ-11177258,Partially Delivered,126,133.88,16868.88,2024-05-05,2024-05-05,False,6,206.86
3282,250,32,35,392,428,PO-WUkijC-24440539,Partially Delivered,146,279.14,40754.44,2024-09-21,2024-09-26,False,15,223.4
3283,68,50,40,53,451,PO-WYtGQb-96014201,Partially Delivered,101,94.92,9586.92,2024-03-14,2024-03-16,False,6,176.7
3284,110,5,20,625,5,PO-pRcpgT-97981916,Ordered,110,96.22,10584.2,2024-04-27,,False,8,161.62
3285,354,33,7,769,33,PO-kLxoEO-87531224,Delivered,185,243.1,44973.5,2025-01-02,2025-01-06,False,14,499.06
3286,188,5,59,590,444,PO-DrzhBn-39364876,Ordered,35,80.76,2826.6,2024-07-19,,False,13,170.63
3287,258,46,23,438,373,PO-flJmPm-71281467,Delivered,60,97.68,5860.8,2024-10-03,2024-10-02,False,19,55.73
3288,194,30,17,917,114,PO-UfbsQN-08100674,In Transit,95,229.02,21756.9,2024-07-25,,False,13,356.41
3289,116,27,74,235,27,PO-UoRQFp-33031095,Delivered,113,102.75,11610.75,2024-05-17,2024-05-22,False,22,380.39
3290,253,19,43,23,211,PO-ugCbII-58020374,Partially Delivered,160,147.75,23640.0,2024-09-21,2024-09-25,False,12,288.06
3291,18,48,61,828,48,PO-revDkG-68112055,Canceled,21,32.85,689.85,2024-01-30,,False,12,202.47
3292,326,3,59,389,3,PO-luilwy-82621984,In Transit,171,209.31,35792.01,2024-12-04,,False,13,315.91
3293,270,46,86,232,46,PO-OjOsjN-93517292,In Transit,45,112.87,5079.15,2024-10-08,,True,12,575.59
3294,176,40,19,178,40,PO-aeDycH-69991363,Partially Delivered,170,74.78,12712.6,2024-07-16,2024-07-17,False,22,441.04
3295,59,31,51,451,31,PO-bZVZZk-87688224,Delivered,163,136.97,22326.11,2024-03-27,2024-03-28,False,28,304.89
3296,270,34,68,479,34,PO-EiUrcQ-78533115,Partially Delivered,156,215.25,33579.0,2024-10-18,2024-10-18,False,22,321.83
3297,226,7,14,343,338,PO-xVkzxv-08268580,Partially Delivered,189,218.24,41247.36,2024-08-16,2024-08-21,False,3,364.7
3298,295,17,14,662,81,PO-mOICrP-34078178,In Transit,152,10.66,1620.32,2024-10-24,,False,3,442.32
3299,19,17,46,470,286,PO-vYFbFl-51806903,Delivered,12,207.98,2495.76,2024-02-09,2024-02-08,False,21,95.99
3300,280,42,25,569,435,PO-bHnczq-17714107,Partially Delivered,67,157.81,10573.27,2024-10-14,2024-10-15,False,8,233.29
3301,226,13,14,319,13,PO-EvoXeg-66918396,Canceled,114,123.43,14071.02,2024-08-16,,False,3,174.6
3302,74,28,17,826,103,PO-kctrmx-86664029,In Transit,152,61.37,9328.24,2024-03-27,,False,13,496.1
3303,131,6,68,296,445,PO-rLDEJj-49223704,Canceled,67,34.7,2324.9,2024-06-01,,False,22,429.79
3304,244,2,10,316,2,PO-zmLFkv-82264055,Delivered,103,230.99,23791.97,2024-09-26,2024-09-29,False,26,265.01
3305,303,26,7,935,26,PO-UATEkA-14409757,Canceled,37,79.1,2926.7,2024-11-12,,False,14,251.7
3306,21,32,22,747,32,PO-hsXYmk-54014478,Partially Delivered,56,216.39,12117.84,2024-02-05,2024-02-04,True,15,87.6
3307,141,47,73,484,47,PO-REoiHS-31619987,In Transit,152,9.57,1454.64,2024-06-17,,False,28,215.0
3308,69,24,20,915,170,PO-hvOTzU-67945218,Partially Delivered,72,148.46,10689.12,2024-03-17,2024-03-22,False,8,51.48
3309,340,35,45,781,208,PO-nPJmlt-13504318,Partially Delivered,160,170.61,27297.6,2024-12-15,2024-12-14,False,10,279.38
3310,140,5,26,749,444,PO-gvjCvf-90105314,Partially Delivered,171,43.07,7364.97,2024-06-03,2024-06-06,False,15,90.41
3311,337,27,37,664,27,PO-QXAbTw-94420378,Partially Delivered,117,65.86,7705.62,2024-12-12,2024-12-11,False,10,219.67
3312,160,18,58,346,126,PO-TJGXqQ-65251881,Partially Delivered,139,87.18,12118.02,2024-06-16,2024-06-17,False,8,354.18
3313,162,4,17,917,4,PO-gngvqp-44630806,Canceled,17,264.35,4493.95,2024-06-23,,False,13,100.51
3314,63,13,8,774,13,PO-PZWVPX-88536964,Partially Delivered,185,248.93,46052.05,2024-03-22,2024-03-21,False,19,147.29
3315,36,25,26,130,385,PO-jJlooE-00917993,Delivered,109,95.81,10443.29,2024-02-20,2024-02-24,False,15,305.05
3316,271,12,25,641,95,PO-cTTIxQ-16709611,Delivered,180,72.59,13066.2,2024-10-01,2024-09-29,True,4,649.94
3317,104,20,96,554,447,PO-zETGjU-24339467,Partially Delivered,19,93.67,1779.73,2024-04-22,2024-04-24,False,9,143.77
3318,29,30,5,719,482,PO-lfrLqs-79872340,Delivered,180,202.34,36421.2,2024-02-06,2024-02-07,False,8,167.63
3319,269,18,69,294,18,PO-NdCQOT-43767873,Canceled,37,167.2,6186.4,2024-10-08,,False,13,281.6
3320,335,5,93,502,125,PO-JqkIcD-42581156,Canceled,120,115.56,13867.2,2024-12-21,,False,21,219.19
3321,202,38,87,146,414,PO-QnHmtR-92868545,In Transit,155,11.74,1819.7,2024-08-15,,False,26,52.51
3322,179,47,74,740,327,PO-FRKAzQ-07513821,Delivered,128,63.62,8143.36,2024-07-19,2024-07-20,False,22,301.88
3323,113,43,24,952,59,PO-OlxqzF-39728604,Ordered,79,248.83,19657.57,2024-04-24,,True,2,719.3
3324,332,30,38,225,30,PO-chVDAr-09920299,In Transit,39,54.58,2128.62,2024-12-19,,False,22,284.87
3325,227,3,48,897,270,PO-TxqJsC-85199763,Partially Delivered,131,267.48,35039.88,2024-09-06,2024-09-11,False,23,479.65
3326,239,13,68,303,147,PO-BxscFb-28460084,Partially Delivered,92,278.14,25588.88,2024-09-17,2024-09-19,False,22,174.22
3327,311,37,30,957,162,PO-VebYMh-85072099,In Transit,185,63.85,11812.25,2024-11-10,,True,4,665.34
3328,216,49,90,426,483,PO-etgSkW-07403835,Delivered,187,5.67,1060.29,2024-08-29,2024-08-29,False,26,283.13
3329,286,29,23,435,29,PO-Lihpqe-98321984,Ordered,196,94.71,18563.16,2024-10-31,,False,19,138.85
3330,15,13,54,370,110,PO-GXKlOY-25219419,Partially Delivered,15,114.33,1714.95,2024-01-28,2024-01-27,False,13,115.01
3331,149,5,54,240,444,PO-jDZrGc-19173525,Delivered,131,194.19,25438.89,2024-06-10,2024-06-10,False,13,285.08
3332,202,24,28,17,24,PO-WzlwlU-77339647,Ordered,43,12.21,525.03,2024-07-29,,False,9,241.53
3333,186,30,85,25,114,PO-UpPAdW-98358469,Delivered,200,249.69,49938.0,2024-07-14,2024-07-17,False,10,292.41
3334,69,14,65,79,14,PO-rLIQSw-52546833,Delivered,19,195.4,3712.6,2024-03-19,2024-03-24,False,10,235.09
3335,26,42,93,870,42,PO-ckjCys-87301480,Ordered,123,203.46,25025.58,2024-02-16,,False,21,452.21
3336,97,26,43,89,26,PO-LOSklR-52423612,Partially Delivered,155,239.4,37107.0,2024-04-18,2024-04-20,False,12,141.68
3337,141,36,51,391,386,PO-JYfLWO-67695779,Canceled,61,250.51,15281.11,2024-06-17,,False,28,367.51
3338,250,3,99,755,111,PO-HlsuvM-55377539,Ordered,137,69.55,9528.35,2024-09-30,,False,24,393.76
3339,150,33,34,280,33,PO-kuaoQp-58117902,Partially Delivered,102,210.71,21492.42,2024-06-24,2024-06-24,False,26,348.32
3340,334,48,69,372,453,PO-kGQkrc-76473334,In Transit,60,9.56,573.6,2024-12-12,,False,13,345.23
3341,200,11,7,769,157,PO-QetxYY-06127249,In Transit,94,235.92,22176.48,2024-08-01,,False,14,288.9
3342,258,23,48,291,322,PO-Wuelru-42489127,Ordered,34,58.55,1990.7,2024-10-07,,False,23,106.27
3343,337,26,84,148,26,PO-nQogov-79381906,Delivered,44,118.03,5193.32,2024-12-16,2024-12-14,True,14,540.73
3344,201,44,68,578,64,PO-CMfIyu-68640874,Delivered,174,38.63,6721.62,2024-08-10,2024-08-11,False,22,359.11
3345,255,44,14,345,44,PO-Kkygqr-07647608,Ordered,69,294.45,20317.05,2024-09-14,,False,3,208.56
3346,313,39,15,517,98,PO-pDRLFo-42847807,Canceled,143,273.6,39124.8,2024-11-28,,False,20,138.04
3347,291,32,54,370,428,PO-DpbyGG-78769959,Partially Delivered,142,122.57,17404.94,2024-10-30,2024-11-02,False,13,420.62
3348,221,7,100,970,191,PO-pzMRsp-85230612,In Transit,157,144.61,22703.77,2024-09-02,,False,25,399.46
3349,62,38,9,22,414,PO-lWSSKe-69059577,Ordered,129,262.8,33901.2,2024-03-24,,False,22,193.73
3350,238,4,17,752,198,PO-WSduEO-56742497,Partially Delivered,90,29.14,2622.6,2024-09-07,2024-09-11,False,13,470.94
3351,314,30,100,72,114,PO-MCgYWp-98144207,Partially Delivered,167,170.19,28421.73,2024-12-04,2024-12-09,False,25,230.96
3352,101,5,96,554,5,PO-SSUUXc-59515861,Delivered,97,90.26,8755.22,2024-04-19,2024-04-24,False,9,103.45
3353,21,46,21,605,46,PO-HswEzn-37269557,Partially Delivered,186,196.96,36634.56,2024-02-06,2024-02-09,False,16,150.89
3354,339,40,78,35,40,PO-uzaSAX-68101728,In Transit,84,101.71,8543.64,2025-01-03,,False,30,472.61
3355,81,36,38,382,189,PO-ZOiltR-49606937,Canceled,142,94.52,13421.84,2024-04-12,,False,22,465.61
3356,346,14,90,694,14,PO-hchTqK-51791133,Partially Delivered,16,21.77,348.32,2025-01-06,2025-01-05,False,26,138.78
3357,87,37,25,641,37,PO-ZDHafR-51310563,Canceled,134,70.31,9421.54,2024-04-04,,False,8,109.03
3358,109,15,11,522,336,PO-snGVFb-57104128,Ordered,58,262.24,15209.92,2024-04-24,,False,6,412.77
3359,363,9,96,9,9,PO-XIEfTs-26649978,Ordered,138,144.2,19899.6,2025-01-01,,True,4,373.71
3360,228,47,27,988,224,PO-UGnrYE-74943365,Canceled,139,213.67,29700.13,2024-09-05,,False,21,396.26
3361,252,1,4,371,1,PO-laPYZI-65974834,Canceled,140,50.08,7011.2,2024-09-13,,False,5,437.93
3362,161,25,12,770,385,PO-fogHQp-33739442,Delivered,49,312.77,15325.73,2024-06-15,2024-06-18,False,6,350.25
3363,180,2,14,662,2,PO-wtgWns-43418716,Canceled,172,11.66,2005.52,2024-07-01,,False,3,208.61
3364,163,30,38,333,482,PO-QSlcVw-73075179,In Transit,115,255.42,29373.3,2024-07-03,,False,22,391.08
3365,90,27,8,236,27,PO-TNfzSN-02989911,Partially Delivered,78,219.48,17119.44,2024-04-18,2024-04-22,False,19,322.66
3366,172,24,87,143,24,PO-XQwpbQ-12086457,In Transit,30,174.24,5227.2,2024-07-16,,False,26,302.62
3367,68,39,51,945,98,PO-lYELBe-28459584,Canceled,10,72.66,726.6,2024-04-05,,False,28,165.29
3368,319,5,69,688,5,PO-OnuAMn-06496704,Partially Delivered,129,218.0,28122.0,2024-11-20,2024-11-18,True,6,742.85
3369,301,5,5,224,5,PO-Irhuye-65336578,Canceled,30,296.54,8896.2,2024-11-04,,False,8,329.84
3370,236,21,15,534,21,PO-ShIsLn-98008551,Partially Delivered,185,175.81,32524.85,2024-09-12,2024-09-16,False,20,90.72
3371,187,16,33,249,349,PO-aGRlhb-82720049,Ordered,133,246.85,32831.05,2024-08-03,,False,29,136.62
3372,7,45,30,748,201,PO-nJIFYs-12245627,Canceled,120,176.59,21190.8,2024-01-16,,False,9,132.91
3373,314,12,73,619,95,PO-bVpacn-15292591,Ordered,163,260.33,42433.79,2024-12-07,,False,28,107.55
